codice_comune_istat,href,text,comune
087038,https://form.agid.gov.it/view/16c9e910-0020-11f0-afd3-35d60f7e1e02,Dichiarazione di accessibilità,Randazzo
087039,https://www.comune.riposto.ct.it/it/accessibility,Accessibilità,Riposto
087040,https://form.agid.gov.it/view/26118a70-7990-11ef-b864-1badec5a719d,Dichiarazione di accessibilità,San Cono
087041,https://form.agid.gov.it/view/b7fe1760-c675-11ee-bbe4-3f45423a0867,Dichiarazione di accessibilità,San Giovanni la Punta
087042,https://form.agid.gov.it/view/9c542430-8301-11ee-b248-11c02feae02e,Dichiarazione di accessibilità,San Gregorio di Catania
087042,https://form.agid.gov.it/view/9c542430-8301-11ee-b248-11c02feae02e,Accessibilità,San Gregorio di Catania
087043,https://form.agid.gov.it/view/1c16bb00-8d17-11ee-bc16-1b27babe9b05,Dichiarazione di accessibilità,San Michele di Ganzaria
087045,https://form.agid.gov.it/view/06e30209-a35a-44ce-8afb-8d8ec7589142,Obiettivi di accessibilità,Sant'Agata li Battiati
087046,https://form.agid.gov.it/view/fdd08fd0-e7a8-11ee-91c0-f5fd055b669a,Obiettivi di accessibilità 2024,Sant'Alfio
087046,https://form.agid.gov.it/view/834aff20-032c-11f0-be5a-ad8981226c6e,Obiettivi di Accessibilità,Sant'Alfio
087046,https://form.agid.gov.it/view/d415ad90-7cb5-11ef-b8d8-c757f2d9eeeb,Dichiarazione di accessibilità,Sant'Alfio
087047,https://form.agid.gov.it/view/fe3382f3-e64f-4ba7-b1e5-8693da4c93a7,Dichiarazione di accessibilità,Santa Maria di Licodia
087047,https://form.agid.gov.it/view/fe3382f3-e64f-4ba7-b1e5-8693da4c93a7,Accessibilità,Santa Maria di Licodia
087048,https://ww2.gazzettaamministrativa.it/opencms/opencms/_gazzetta_amministrativa/amministrazione_trasparente/_sicilia/_santa_venerina," Amministrazione Trasparente L'Amministrazione Trasparente del comune è una sezione online che pubblica documenti, informazioni e dati per garantire trasparenza, legalità e accessibilità sulle attività e decisioni dell'ente pubblico.",Santa Venerina
087048,https://cloud.urbi.it/urbi/progs/urp/solhome.sto?DB_NAME=wt00034955," Portale pagamenti – Servizi al cittadino Il Portale Pagamenti – Servizi al cittadino offre una piattaforma online per effettuare pagamenti di tributi, multe e altri servizi, semplificando le transazioni e migliorando l'accessibilità.",Santa Venerina
087048,https://form.agid.gov.it/view/c21293f0-0ef1-11f0-9715-e16af4f00782,Dichiarazione di accessibilità,Santa Venerina
087048,javascript:void(0);,Open toolbar Tool di Accessibilità ,Santa Venerina
087049,https://form.agid.gov.it/view/fa880670-2026-11f0-954f-2184837fdad7,Dichiarazione di accessibilità,Scordia
087050,https://trasparenza.comune.trecastagni.ct.it/trecastagni/po/il-comune-informa.php?x=,Amministrazione trasparente La trasparenza è accessibilità totale ai dati e ai documenti in possesso della pubblica amministrazione,Trecastagni
087050,https://form.agid.gov.it/view/d877c690-53e1-11ef-abf9-718fd9b95837,Dichiarazione di accessibilità,Trecastagni
087051,https://form.agid.gov.it/view/975dfab0-1da6-11ef-b410-af27417052ab,Dichiarazione di accessibilità,Tremestieri Etneo
087052,https://valverde.halleyegov.it/,Dichiarazione di accessibilità,Valverde
087053,https://form.agid.gov.it/view/7650a9b0-0d4f-11ef-bf1b-0b3291b8878e,Dichiarazione di accessibilità,Viagrande
087054, https://form.agid.gov.it/view/68d1ebf0-1d03-11ef-94ae-43e1003aeeda,Dichiarazione di accessibilità,Vizzini
087055,https://form.agid.gov.it/view/ab52a770-b3b4-11ee-a91f-494cc48b00d5,Dichiarazione di accessibilità,Zafferana Etnea
087055,https://form.agid.gov.it/view/ab52a770-b3b4-11ee-a91f-494cc48b00d5,Accessibilità,Zafferana Etnea
087056,https://form.agid.gov.it/view/d8942ca0-92b5-11ef-b736-b5143e13fef4,Dichiarazione di accessibilità,Mazzarrone
087057,https://form.agid.gov.it/view/63a5f631-592e-43db-a3fa-5ebf27129c93/,Dichiarazione di accessibilità,Maniace
087057,https://form.agid.gov.it/view/63a5f631-592e-43db-a3fa-5ebf27129c93,Accessibilità,Maniace
088001,https://form.agid.gov.it/view/f7a7ef90-f8d7-11ef-b0a3-658e9deee7cd,Dichiarazione di accessibilità,Acate
088001,https://form.agid.gov.it/view/5ca44d62-e49a-48cd-acaf-bba0405b43b7,Accessibilità,Acate
088002,https://form.agid.gov.it/view/8d3b74e0-ed08-11ef-bd8d-77fbd3c974c5,Dichiarazione di accessibilità,Chiaramonte Gulfi
088003,https://form.agid.gov.it/view/b4edb870-75a0-11ef-8837-bb872369122d,Dichiarazione di accessibilità,Comiso
088003,https://form.agid.gov.it/view/9cceed30-106a-11f0-9fc4-47139f19661b,Obiettivi di accessibilità,Comiso
088005,/it/sezione/page/accessibilita,Accessibilità,Ispica
088007,https://comune.monterossoalmo.rg.it/feedback-di-accessibilita/,Feedback di accessibilità,Monterosso Almo
088009,https://form.agid.gov.it/view/48742eb0-0afe-11f0-979b-cb1406699abb,Dichiarazione di accessibilità,Ragusa
088009,https://form.agid.gov.it/view/dadda760-ae54-11ef-a2e6-4fd4ca3c1ae2,Accessibilità,Ragusa
088010,https://form.agid.gov.it/view/8abdc160-772d-11ef-93ab-c543e4780b63,Dichiarazione di accessibilità,Santa Croce Camerina
088011,https://form.agid.gov.it/view/ce762090-7a5d-11ef-9787-cb64775ec790 ,Dichiarazione di accessibilita',Scicli
089001,https://form.agid.gov.it/view/d8902c20-a036-11ef-b613-75186ef81d4f,Accessibilità,Augusta
089002,https://form.agid.gov.it/view/994f7dd0-0ed2-11f0-baf7-db07e691446d,Dichiarazione di accessibilità,Avola
089003,https://form.agid.gov.it/view/29e367e0-c9a5-11ee-81c5-df3b5ef1ef86,Dichiarazione di accessibilità,Buccheri
089004,https://form.agid.gov.it/view/770dddb2-2e08-4a36-9597-c2cecef72bd5/,Accessibilità,Buscemi
089005,https://form.agid.gov.it/view/32fd4cb0-0c76-11ef-9c7c-9304dc58aeed ,Dichiarazione di accessibilità,Canicattini Bagni
089006,https://cloud.urbi.it/urbi/progs/urp/ur1UR033.sto?DB_NAME=wt00034194," Amministrazione Trasparente L'Amministrazione Trasparente del comune è una sezione online che pubblica documenti, informazioni e dati per garantire trasparenza, legalità e accessibilità sulle attività e decisioni dell'ente pubblico.",Carlentini
089006,https://archivio.comune.carlentini.sr.it/amministrazione-trasparente/," Amministrazione Trasparente L'Amministrazione Trasparente del comune è una sezione online che pubblica documenti, informazioni e dati per garantire trasparenza, legalità e accessibilità sulle attività e decisioni dell'ente pubblico. Fino al 16 ottobre 2022.",Carlentini
089006,https://form.agid.gov.it/view/251965a0-fb33-11ef-a73e-e5510f4f141c,Dichiarazione di accessibilità,Carlentini
089006,javascript:void(0);,Open toolbar Tool di Accessibilità ,Carlentini
089007,https://form.agid.gov.it/view/536c48f0-b6eb-11ef-a71a-930ee38b8d5b,Dichiarazione di accessibilità,Cassaro
089007,https://form.agid.gov.it/view/be60e3d8-450b-4ead-ba7d-f6c98666ff52,Obiettivi di Accessibilità 2023,Cassaro
089007,https://www.comune.cassaro.sr.it/feedback-di-accessibilita/,Feedback di accessibilità,Cassaro
089008,https://www.comune.ferla.sr.it/feedback-accessibilita/,Feedback accessibilità,Ferla
089008,https://form.agid.gov.it/view/beb08550-7a95-11ef-95ba-a59c7efce313,Dichiarazione di accessibilità,Ferla
089008,https://www.comune.ferla.sr.it/feedback-accessibilita/,Feedback accessibilità,Ferla
089010,https://form.agid.gov.it/view/c299ac76-6d08-4c34-9957-00519dde4ea9,Dichiarazione di accessibilità,Francofonte
089011,https://form.agid.gov.it/view/63f9f4d0-6c25-11ef-a3b5-d926043e7c7d,Dichiarazione di accessibilità,Lentini
089013,https://form.agid.gov.it/view/324d4ce0-00b6-11f0-9492-515dfdb74a7c,Dichiarazione di accessibilità,Noto
089013,https://www.comune.noto.sr.it/it/accessibility,Accessibilità,Noto
089014,https://form.agid.gov.it/view/2ab25a30-0b9c-11ef-8342-8f3dab49365f,Dichiarazione di accessibilità,Pachino
089015,https://form.agid.gov.it/view/23012400-8b95-11ef-8a54-2d33ef7d9d6d,Dichiarazione di accessibilità,Palazzolo Acreide
089016,/rosolini/zf/index.php/servizi-aggiuntivi/index/index/idtesto/21375,Feedback Accessibilità,Rosolini
089017,https://form.agid.gov.it/view/4305c970-05a9-11f0-a40a-b5aed0142b26,Dichiarazione di accessibilità,Siracusa
089017,https://form.agid.gov.it/view/06dada90-e79a-11ee-94a8-a7b672f94627,Obiettivi di accessibilità,Siracusa
089018,https://form.agid.gov.it/view/f08cace0-75bb-11ef-bf95-55ae99256d83,Dichiarazione di accessibilità,Solarino
089019,/zf/index.php/servizi-aggiuntivi/index/index/idtesto/26,Dichiarazione di Accessibilità,Sortino
089020,https://form.agid.gov.it/view/a9d00110-aca4-11ef-8825-8dfe0aaf6397,Dichiarazione di accessibilità,Portopalo di Capo Passero
089021,http://88.41.50.14/priologargallo/zf/index.php/trasparenza/index/index/categoria/0, Amministrazione Trasparente Amministrazione Trasparente del comune è una sezione online che pubblica dati e documenti per garantire la trasparenza e l'accessibilità delle informazioni amministrative. Fino al 17/11/2020.,Priolo Gargallo
089021,http://servizionline.comune.priologargallo.sr.it/urbi/progs/urp/ur1UR033.sto?DB_NAME=wt00032598, Amministrazione Trasparente Amministrazione Trasparente del comune è una sezione online che pubblica dati e documenti per garantire la trasparenza e l'accessibilità delle informazioni amministrative. Dal 18/11/2020.,Priolo Gargallo
089021,https://form.agid.gov.it/view/155f5ec0-1146-11f0-8892-d7f052319ef9,Dichiarazione di accessibilità,Priolo Gargallo
089021,javascript:void(0);,Open toolbar Tool di Accessibilità ,Priolo Gargallo
090002,https://form.agid.gov.it/view/bbc34990-f36c-11ef-8a43-479167e9e3ce,Dichiarazione di accessibilità,Alà dei Sardi
090002,/it/sezione/page/accessibilita,Accessibilità,Alà dei Sardi
090003,https://form.agid.gov.it/view/5edc32b0-ece1-11ee-850b-7b23001c3db1,Dichiarazione di accessibilità,Alghero
090003,/it/service/accessibilita/,Accessibilità,Alghero
090004,https://form.agid.gov.it/view/556f70e9-4858-4e05-92a5-9dce8c1dc46d,"Dichiarazione di
                                                        accessibilità",Anela
090005,https://form.agid.gov.it/view/c3d784d0-7c1a-11ef-98e7-2f1377ce5a22,"Dichiarazione di
                                                        accessibilità",Ardara
090006,https://form.agid.gov.it/view/fcb0e7e0-7988-11ef-9de9-093b92883304,Dichiarazione di accessibilità,Arzachena
090007,https://form.agid.gov.it/view/c1d1ccb0-7f2e-11ef-a6cb-8f35e205c4bd,"Dichiarazione di
                                                        accessibilità",Banari
090008,/accessibilita.html,Accessibilità,Benetutti
090008,https://form.agid.gov.it/view/a7823ef2-85a0-48da-8477-7e7b0b8d634a,Dichiarazione di accessibilità,Benetutti
090009,https://form.agid.gov.it/view/8e36d5bc-f774-4ae1-bc4b-258b104593e9,Dichiarazione di accessibilità,Berchidda
090009,https://form.agid.gov.it/view/8e36d5bc-f774-4ae1-bc4b-258b104593e9,Accessibilità,Berchidda
090010,https://form.agid.gov.it/view/9c0f0ba0-e76c-11ee-bbc8-3f5cee9d25f5,"Dichiarazione di
                                                        accessibilità",Bessude
090011,https://form.agid.gov.it/view/5afab900-799a-11ef-a4c1-a785a3455d41,"Dichiarazione di
                                                        accessibilità",Bonnanaro
090012,https://www.comune.bono.ss.it/info/access,Accessibilità,Bono
090013,javascript:void(0);,Open toolbar Accessibilità ,Bonorva
090014,https://form.agid.gov.it/view/343d96f0-7979-11ef-9841-517a0348f424,Dichiarazione di accessibilità,Bortigiadas
090014,https://www.comunebortigiadas.it/info/access,Accessibilità,Bortigiadas
090015,https://form.agid.gov.it/view/6d7eb020-4b2f-11ef-ab55-276aa2630ed8,"Dichiarazione di
                                                        accessibilità",Borutta
090016,https://form.agid.gov.it/view/cd3580b0-f199-11ee-8575-6b1da5f9f266,Dichiarazione di accessibilità,Bottidda
090017,https://form.agid.gov.it/view/d2ce4570-79c0-11ef-93d2-abc6fa168f17,"Dichiarazione di
                                                        accessibilità",Buddusò
090018,https://form.agid.gov.it/view/8e8b9140-7738-11ef-9af6-a13048344ee7,"Dichiarazione di
                                                        accessibilità",Bultei
090019,https://form.agid.gov.it/view/8a43d480-b86a-11ef-bb30-5de31698f643,Dichiarazione di accessibilità,Bulzi
090021,/amministrazione-trasparente, Amministrazione Trasparente La trasparenza è accessibilità totale ai dati e ai documenti in possesso della pubblica amministrazione,Calangianus
090021,https://form.agid.gov.it/view/4f047d30-66b6-11ef-b1d3-19de742bb588,"Dichiarazione di
                                                        accessibilità",Calangianus
090022,https://form.agid.gov.it/view/db8b9de0-ad94-11ef-8f98-edfd2a3877c7,"Dichiarazione di
                                                        accessibilità",Cargeghe
090023,https://form.agid.gov.it/view/0da10870-1b7b-11f0-a68f-cf016c156170,Dichiarazione di accessibilità,Castelsardo
090023,/it/sezione/page/accessibilita,Accessibilità,Castelsardo
090024,https://form.agid.gov.it/view/8b9efdb0-1e59-11ef-a0c0-af01327a7341,Dichiarazione di accessibilità,Cheremule
090024,https://www.comune.cheremule.ss.it/feedback-accessibilita/,Feedback Accessibilità,Cheremule
090026,https://form.agid.gov.it/view/7dd1f240-f67d-11ee-b3bc-09ea4f318ec9,Dichiarazione di accessibilità,Codrongianos
090026,https://www.comune.codrongianos.ss.it/feedback-accessibilita/,Feedback accessibilità,Codrongianos
090027,https://form.agid.gov.it/view/e46ce690-7a71-11ef-bcdb-352aaeb92726,"Dichiarazione di
                                                        accessibilità",Cossoine
090028,https://comune.esporlatu.ss.it/info/access,Accessibilità,Esporlatu
090029,https://form.agid.gov.it/view/37473e40-7fec-11ef-a0af-677d159ed79e,"Dichiarazione di
                                                        accessibilità",Florinas
090030,https://form.agid.gov.it/view/e59ed635-7164-43b7-bc68-7eb3768971bb,"Dichiarazione di
                                                        accessibilità",Giave
090031,https://form.agid.gov.it/view/099d3f00-db9e-11ee-8024-dd6cf08ca326,Dichiarazione di accessibilità,Illorai
090031,/it/sezione/page/accessibilita,Accessibilità,Illorai
090032,https://form.agid.gov.it/view/c781ee64-5194-4bb2-b93a-babddc056e37/,"Dichiarazione di
                                                        accessibilità",Ittireddu
090033,https://form.agid.gov.it/view/6498c2a0-65df-11ef-ada4-4d1821dff5d5,Dichiarazione di accessibilità,Ittiri
090033,https://form.agid.gov.it/view/4d6d1930-0e0b-11f0-9970-6f4e782331a1,Obiettivi di accessibilità,Ittiri
090033,https://form.agid.gov.it/view/6498c2a0-65df-11ef-ada4-4d1821dff5d5,Accessibilità,Ittiri
090034,https://form.agid.gov.it/view/45da9120-759a-11ef-97d4-d337daf25f71,"Dichiarazione di
                                                        accessibilità",Laerru
090035,#,Dichiarazione di accessibilità,La Maddalena
090036,https://form.agid.gov.it/view/18c40c50-18ea-11ef-9bed-65e383c69e8d,"Dichiarazione di
                                                        accessibilità",Luogosanto
090037,https://form.agid.gov.it/view/0daf7a27-8dfa-4716-a79f-b32ca95bcbfc/,"Dichiarazione di
                                                        accessibilità",Luras
090038,https://form.agid.gov.it/view/3b0f64f0-79b9-11ef-8afe-737084ac5582,Dichiarazione di accessibilità,Mara
090038,https://form.agid.gov.it/view/9590c4b0-ece6-11ee-af29-57dfa93b132c,Obiettivi di accessibilità,Mara
090039,https://form.agid.gov.it/view/6e9b0aa1-5c57-4e4c-aa37-de5472a900af,Dichiarazione di accessibilità,Martis
090039,https://www.comune.martis.ss.it/info/access,Accessibilità,Martis
090040,https://form.agid.gov.it/view/d6f811c0-1904-11ef-b51b-d52a061e6013,"Dichiarazione di
                                                        accessibilità",Monteleone Rocca Doria
090041,https://form.agid.gov.it/view/b4977170-74f8-11ef-aa08-5bfd0e7eeb02,Dichiarazione di accessibilità,Monti
090041,/it/sezione/page/accessibilita,Accessibilità,Monti
090042,https://form.agid.gov.it/view/cf28bd10-79c0-11ef-8c95-8f885fde0db9,"Dichiarazione di
                                                        accessibilità",Mores
090043,https://form.agid.gov.it/view/0c7544f0-44eb-11ef-a5ae-d5c7014176af,Dichiarazione di accessibilità,Muros
090043,/it/sezione/page/accessibilita,Accessibilità,Muros
090044,https://form.agid.gov.it/view/1597d130-03cf-11f0-ba45-41c856cac62a,Dichiarazione di accessibilità,Nughedu San Nicolò
090045,https://form.agid.gov.it/view/67025540-e06c-11ee-8916-29dc45d526d2,Dichiarazione di accessibilità,Nule
090045,/it/sezione/page/accessibilita,Accessibilità,Nule
090046,https://form.agid.gov.it/view/275b5190-9f20-11ee-95f4-6d3a9fdb2bb9,Dichiarazione di accessibilità,Nulvi
090046,https://www.comune.nulvi.ss.it/feedback-accessibilita/,Feedback Accessibilità,Nulvi
090047,https://form.agid.gov.it/view/5a83e100-70f7-11ef-b4be-459cc8876834,Accessibilità,Olbia
090048,https://form.agid.gov.it/view/4a67b940-799e-11ef-826f-fd840d49b5f6,Dichiarazione di accessibilità,Olmedo
090048,https://form.agid.gov.it/view/f4002aa0-799e-11ef-bf8d-df24657180db,Obiettivi di Accessibilità,Olmedo
090049,/it/sezione/page/accessibilita,Accessibilità,Oschiri
090050,https://form.agid.gov.it/view/944f5940-7689-11ef-a060-75b0bed7a7dd,"Dichiarazione di
                                                        accessibilità",Osilo
090051,https://form.agid.gov.it/view/43805ed0-e51e-11ee-80ba-1582ee2729c9,Dichiarazione di accessibilità,Ossi
090051,https://form.agid.gov.it/view/43805ed0-e51e-11ee-80ba-1582ee2729c9,Accessibilità,Ossi
090052,https://form.agid.gov.it/view/14b80ac0-79b2-11ef-a883-1d6e3527fd4d,"Dichiarazione di
                                                        accessibilità",Ozieri
090053,https://form.agid.gov.it/view/f5ff6cb0-b925-11ee-9f6a-f516ce69c52a,Dichiarazione di accessibilità,Padria
090053,/it/service/accessibilita/,Accessibilità,Padria
090054,https://form.agid.gov.it/view/1eb304c0-00b3-11f0-8737-3b46477aba01,"Dichiarazione di
                                                        accessibilità",Palau
090055,https://form.agid.gov.it/view/cb181610-12a2-11ef-89f6-df360706bb9d,Dichiarazione di accessibilità,Pattada
090056,https://form.agid.gov.it/view/30e65740-fa7e-11ef-a5b2-8dc4995728fd,"Dichiarazione di
                                                        accessibilità",Perfugas
090057,https://form.agid.gov.it/view/f6cac5b0-c4db-11ee-b985-bbc7593d5516,Dichiarazione di accessibilità,Ploaghe
090057,https://form.agid.gov.it/view/f6cac5b0-c4db-11ee-b985-bbc7593d5516,Accessibilità,Ploaghe
090058,https://form.agid.gov.it/view/e03e3e40-9b71-11ef-a927-d9e97c8226cd,Dichiarazione di accessibilità,Porto Torres
090058,/it/service/accessibilita/,Accessibilità,Porto Torres
090059,https://form.agid.gov.it/view/5415d200-f389-11ef-92ab-d1bc98a19bb4,"Dichiarazione di
                                                        accessibilità",Pozzomaggiore
090061,https://form.agid.gov.it/view/9925dca8-7ee3-4f37-a5b9-ecd15785b4b0,Dichiarazione di accessibilità,Romana
090062,https://www.comune.aglientu.ot.it/info/access,Accessibilità,Aglientu
090063,https://m2l-santateresagallura.boxxapps.com/santateresasit/, Agid : Obbiettivi annuali di accessibilità ,Santa Teresa Gallura
090063,https://form.agid.gov.it/view/aebaa740-7c0a-11ef-8ce1-d35e7ad6bf01,Dichiarazione di accessibilità,Santa Teresa Gallura
090063,https://form.agid.gov.it/view/aebaa740-7c0a-11ef-8ce1-d35e7ad6bf01,Accessibilità,Santa Teresa Gallura
090064,https://form.agid.gov.it/view/f182a3e0-b23b-11ef-8b10-3d90767b6a00,Dichiarazione di accessibilità,Sassari
090064,/it/service/accessibilita/,Accessibilità,Sassari
090065,https://form.agid.gov.it/view/6aef6ff1-b0e6-45d9-a60d-c5bda3652035,Dichiarazione di accessibilità,Sedini
090066,https://form.agid.gov.it/view/963c67d0-e821-11ee-a5e4-e1104254e70a,"Dichiarazione di
                                                        accessibilità",Semestene
090067,https://form.agid.gov.it/view/f6f3cf60-064c-11f0-a05b-a1c82ca26bcc,Obiettivi di Accessibilità,Sennori
090067,https://form.agid.gov.it/view/c1a5f4c0-0ae6-11f0-ab20-7795d820e4f2,Dichiarazione di Accessibilità,Sennori
090067,javascript:void(0);,Open toolbar Accessibilità ,Sennori
090068,https://form.agid.gov.it/view/8b4d6a30-c1b2-11ee-93b4-a1c9a91f656b,"Dichiarazione di
                                                        accessibilità",Siligo
090069,https://form.agid.gov.it/view/e6140dd0-dc90-11ef-91cd-613b76a31218,Dichiarazione di accessibilità,Sorso
090070,https://form.agid.gov.it/view/605510d0-7409-11ef-9eb5-fdb261979ef0,"Dichiarazione di
                                                        accessibilità",Tempio Pausania
090071,https://form.agid.gov.it/view/f77c0680-7a44-11ef-80e7-958abbdd1338,"Dichiarazione di
                                                        accessibilità",Thiesi
090072,https://form.agid.gov.it/view/b6ba7a60-e929-11ef-abea-79bf3ace3c23,"Dichiarazione di
                                                        accessibilità",Tissi
090073,https://form.agid.gov.it/view/eea66700-eb5e-11ee-ba95-b5599ef263f8, Obbiettivi di accessibilità ,Torralba
090073,https://form.agid.gov.it/view/562404b0-dc8b-11ee-a828-cd8d77cd930a,"Dichiarazione di
                                                        accessibilità",Torralba
090074,https://form.agid.gov.it/view/ba996f30-9daf-11ef-9bbf-d77849eadc6a,"Dichiarazione di
                                                        accessibilità",Trinità d'Agultu e Vignola
090075,https://form.agid.gov.it/view/b7873330-e2d0-11ee-afc9-f96be0d2b570,Dichiarazione di accessibilità,Tula
090075,https://www.comune.tula.ss.it/feedback-accessibilita/,Feedback Accessibilità,Tula
090077,https://form.agid.gov.it/view/7ac3ae30-a0c5-11ee-85d2-b14af002c9c5,"Dichiarazione di
                                                        accessibilità",Usini
090078,/villanovam/zf/index.php/servizi-aggiuntivi/index/index/idtesto/20043,Accessibilità,Villanova Monteleone
090079,https://form.agid.gov.it/view/5d9dbf93-8507-4885-a5d2-439b76c38cf9,"Dichiarazione di
                                                        accessibilità",Valledoria
090080,https://comune.telti.ss.it/servizi/servizio-dettaglio/2074945,Feedback Accessibilità,Telti
090080,https://form.agid.gov.it/view/1d6948e0-0333-11f0-b77d-fb107dd299e1,"Dichiarazione di
                                                        accessibilità",Telti
090081,https://form.agid.gov.it/view/46f776e0-c4e2-11ee-8908-7702e9285ce1,Dichiarazione di accessibilità,Badesi
090081,https://www.comune.badesi.ss.it/feedback-accessibilita/,Feedback Accessibilità,Badesi
090082,https://sac1-hs.halleysac.it/viddalba/zf/index.php/trasparenza, Amministrazione Trasparente La trasparenza è accessibilità totale ai dati e ai documenti in possesso della pubblica amministrazione,Viddalba
090082,https://form.agid.gov.it/view/65e29980-2ef1-11ef-9c35-d5791e3ebf5c,"Dichiarazione di
                                                        accessibilità",Viddalba
090083,https://form.agid.gov.it/view/85908cf0-79b1-11ef-8225-95b221a153da,Dichiarazione di accessibilità,Golfo Aranci
090084,https://form.agid.gov.it/view/e79796b0-74ec-11ef-bf4e-b5ccddfd4b8d,Dichiarazione di accessibilità,Loiri Porto San Paolo
090085,https://form.agid.gov.it/view/9b45fa30-f65d-11ee-8f77-892105338355,Dichiarazione di accessibilità,Sant'Antonio di Gallura
090086,https://form.agid.gov.it/view/703938a0-ccb1-11ee-8a0f-bf1b6566bf08,Dichiarazione di accessibilità,Tergu
090086,https://www.comune.tergu.ss.it/feedback-accessibilita/,Feedback Accessibilità,Tergu
090087,https://form.agid.gov.it/view/9772ce70-c452-11ee-b9da-7d5ba7bd423e,"Dichiarazione di
                                                        accessibilità",Santa Maria Coghinas
090088,https://www.comunedierula.it/istanze-online/istanza-dettaglio/2080573,Modulo Feedback Accessibilità,Erula
090088,https://form.agid.gov.it/view/cb219d70-7733-11ef-922e-3bc98b233f9a,Dichiarazione di accessibilità,Erula
090089,https://form.agid.gov.it/view/5a551a10-aca6-11ef-a16d-07c7a8d15fa1,Dichiarazione di accessibilità,Stintino
090089,https://form.agid.gov.it/view/d62d6940-0bd3-11ef-b46a-a99ab5e4c390,Obiettivi di accessibilità,Stintino
090090,https://form.agid.gov.it/view/a92b32ca-3400-4df5-ba35-fbb804c2f623,"Dichiarazione di
                                                        accessibilità",Padru
090091,https://form.agid.gov.it/view/0ef42b50-0972-11f0-9d7d-5b33cc81ac89,"Dichiarazione di
                                                        accessibilità",Budoni
090092,https://form.agid.gov.it/view/4d4db250-1c00-11ef-b0b0-5b35536fb12b,Dichiarazione di accessibilità,San Teodoro
090092,https://form.agid.gov.it/view/4d4db250-1c00-11ef-b0b0-5b35536fb12b,Accessibilità,San Teodoro
091001,https://form.agid.gov.it/view/847e45d0-6e7d-11ef-92d4-31cb12eeb652,"Dichiarazione di
                                                        accessibilità",Aritzo
091002,https://form.agid.gov.it/view/f40a2bd0-04be-11f0-a3da-bbdab0765454,Dichiarazione di accessibilità,Arzana
091002,/it/sezione/page/accessibilita,Accessibilità,Arzana
091003,https://form.agid.gov.it/view/54856ba0-e9e4-11ef-be80-996b0ff9ee9f,"Dichiarazione di
                                                        accessibilità",Atzara
091004,https://form.agid.gov.it/view/51154ab0-3f78-11ef-8d74-69793a828d2d,Dichiarazione di accessibilità,Austis
091005,https://form.agid.gov.it/view/ac7f7430-b187-11ef-ba4b-b557d76da735,Dichiarazione di Accessibilità,Bari Sardo
091005,javascript:void(0);,Open toolbar Accessibilità ,Bari Sardo
091006,https://form.agid.gov.it/view/87df7fc5-0674-4856-bc29-6651d8ba7151,Dichiarazione di accessibilità,Baunei
091006,https://www.comunedibaunei.it/info/access,Accessibilità,Baunei
091007,https://form.agid.gov.it/view/75cfa059-9755-470b-9b5f-cfa82c0fc0bc,Dichiarazione di accessibilità,Belvì
091007,https://www.comune.belvi.nu.it/info/access,Accessibilità,Belvì
091008,https://form.agid.gov.it/view/8f12f650-765f-11ef-b5fa-d1f5b0f36f5b,"Dichiarazione di
                                                        accessibilità",Birori
091009,https://form.agid.gov.it/view/7b4b16c0-7a47-11ef-a2eb-7d19837473bf,Dichiarazione di accessibilità,Bitti
091009,/it/sezione/page/accessibilita,Accessibilità,Bitti
091010,https://form.agid.gov.it/view/ee2b2840-0e00-11f0-b0f7-f52d2a70c740,Obiettivi di accessibilità,Bolotana
091016,https://form.agid.gov.it/view/f4bdfae0-e118-11ee-a604-7d871e5a2128,Obiettivi di accessibilità,Desulo
091016,https://form.agid.gov.it/view/bdabb4d0-5ed0-11ef-b13c-870eb59ddfca,Dichiarazione accessibilità App,Desulo
091016,https://form.agid.gov.it/view/ee36d4e0-5ee4-11ef-86b3-49e9101c74dc,Dichiarazione di accessibilità App,Desulo
091016,https://form.agid.gov.it/view/e48ca7d0-5ecb-11ef-b7ff-2f1b2fd73925,"Dichiarazione di
                                                        accessibilità",Desulo
091017,https://www.comune.dorgali.nu.it/sondaggi/1/valuta,Feedback Accessibilità,Dorgali
091017,https://form.agid.gov.it/view/c3ba1a80-7503-11ef-8fea-9715a6055c4d,Dichiarazione di accessibilita',Dorgali
091018,https://form.agid.gov.it/view/2af78532-3c04-4e5a-98cf-1e486cec1ba6/,Dichiarazione di accessibilità,Dualchi
091019,/accessibilita,Accessibilità,Elini
091024,https://form.agid.gov.it/view/b53b5810-b2fd-11ef-a44e-a37771887f70,"Dichiarazione di
                                                        accessibilità",Fonni
091025,https://www.comune.gadoni.nu.it/info/access,Accessibilità,Gadoni
091025,https://form.agid.gov.it/view/7c7ac590-7975-11ef-8bd8-cdfba2c2eaf6,Dichiarazione di accessibilità,Gadoni
091026,https://form.agid.gov.it/view/fda23470-f394-11ef-87f1-0b377f0ff70d,Dichiarazione di accessibilità,Gairo
091026,/it/sezione/page/accessibilita,Accessibilità,Gairo
091027,https://form.agid.gov.it/view/b6ebdd00-774e-11ef-9c5e-2963b0ecc189,Dichiarazione di accessibilità,Galtellì
091027,/it/sezione/page/accessibilita,Accessibilità,Galtellì
